     8001.00000     7875.00000     7749.00000     7623.00000     7497.00000     7371.00000     7245.00000     7119.00000     6993.00000     6867.00000     6741.00000     6615.00000     6489.00000     6363.00000     6237.00000     6111.00000     5985.00000     5859.00000     5733.00000     5607.00000     5481.00000     5355.00000     5229.00000     5103.00000     4977.00000     4851.00000     4725.00000     4599.00000     4473.00000     4347.00000     4221.00000     4095.00000     3969.00000     3843.00000     3717.00000     3591.00000     3465.00000     3339.00000     3213.00000     3087.00000     2961.00000     2835.00000     2709.00000     2583.00000     2457.00000     2331.00000     2205.00000     2079.00000     1953.00000     1827.00000     1701.00000     1575.00000     1449.00000     1323.00000     1197.00000     1071.00000      945.00000      819.00000      693.00000      567.00000      441.00000      315.00000      189.00000       63.00000      -63.00000     -189.00000     -315.00000     -441.00000     -567.00000     -693.00000     -819.00000     -945.00000    -1071.00000    -1197.00000    -1323.00000    -1449.00000    -1575.00000    -1701.00000    -1827.00000    -1953.00000    -2079.00000    -2205.00000    -2331.00000    -2457.00000    -2583.00000    -2709.00000    -2835.00000    -2961.00000    -3087.00000    -3213.00000    -3339.00000    -3465.00000    -3591.00000    -3717.00000    -3843.00000    -3969.00000    -4095.00000    -4221.00000    -4347.00000    -4473.00000    -4599.00000    -4725.00000    -4851.00000    -4977.00000    -5103.00000    -5229.00000    -5355.00000    -5481.00000    -5607.00000    -5733.00000    -5859.00000    -5985.00000    -6111.00000    -6237.00000    -6363.00000    -6489.00000    -6615.00000    -6741.00000    -6867.00000    -6993.00000    -7119.00000    -7245.00000    -7371.00000    -7497.00000    -7623.00000    -7749.00000    -7875.00000    -8001.00000
     7493.00000     7375.00000     7257.00000     7139.00000     7021.00000     6903.00000     6785.00000     6667.00000     6549.00000     6431.00000     6313.00000     6195.00000     6077.00000     5959.00000     5841.00000     5723.00000     5605.00000     5487.00000     5369.00000     5251.00000     5133.00000     5015.00000     4897.00000     4779.00000     4661.00000     4543.00000     4425.00000     4307.00000     4189.00000     4071.00000     3953.00000     3835.00000     3717.00000     3599.00000     3481.00000     3363.00000     3245.00000     3127.00000     3009.00000     2891.00000     2773.00000     2655.00000     2537.00000     2419.00000     2301.00000     2183.00000     2065.00000     1947.00000     1829.00000     1711.00000     1593.00000     1475.00000     1357.00000     1239.00000     1121.00000     1003.00000      885.00000      767.00000      649.00000      531.00000      413.00000      295.00000      177.00000       59.00000      -59.00000     -177.00000     -295.00000     -413.00000     -531.00000     -649.00000     -767.00000     -885.00000    -1003.00000    -1121.00000    -1239.00000    -1357.00000    -1475.00000    -1593.00000    -1711.00000    -1829.00000    -1947.00000    -2065.00000    -2183.00000    -2301.00000    -2419.00000    -2537.00000    -2655.00000    -2773.00000    -2891.00000    -3009.00000    -3127.00000    -3245.00000    -3363.00000    -3481.00000    -3599.00000    -3717.00000    -3835.00000    -3953.00000    -4071.00000    -4189.00000    -4307.00000    -4425.00000    -4543.00000    -4661.00000    -4779.00000    -4897.00000    -5015.00000    -5133.00000    -5251.00000    -5369.00000    -5487.00000    -5605.00000    -5723.00000    -5841.00000    -5959.00000    -6077.00000    -6195.00000    -6313.00000    -6431.00000    -6549.00000    -6667.00000    -6785.00000    -6903.00000    -7021.00000    -7139.00000    -7257.00000    -7375.00000    -7493.00000
     6985.00000     6875.00000     6765.00000     6655.00000     6545.00000     6435.00000     6325.00000     6215.00000     6105.00000     5995.00000     5885.00000     5775.00000     5665.00000     5555.00000     5445.00000     5335.00000     5225.00000     5115.00000     5005.00000     4895.00000     4785.00000     4675.00000     4565.00000     4455.00000     4345.00000     4235.00000     4125.00000     4015.00000     3905.00000     3795.00000     3685.00000     3575.00000     3465.00000     3355.00000     3245.00000     3135.00000     3025.00000     2915.00000     2805.00000     2695.00000     2585.00000     2475.00000     2365.00000     2255.00000     2145.00000     2035.00000     1925.00000     1815.00000     1705.00000     1595.00000     1485.00000     1375.00000     1265.00000     1155.00000     1045.00000      935.00000      825.00000      715.00000      605.00000      495.00000      385.00000      275.00000      165.00000       55.00000      -55.00000     -165.00000     -275.00000     -385.00000     -495.00000     -605.00000     -715.00000     -825.00000     -935.00000    -1045.00000    -1155.00000    -1265.00000    -1375.00000    -1485.00000    -1595.00000    -1705.00000    -1815.00000    -1925.00000    -2035.00000    -2145.00000    -2255.00000    -2365.00000    -2475.00000    -2585.00000    -2695.00000    -2805.00000    -2915.00000    -3025.00000    -3135.00000    -3245.00000    -3355.00000    -3465.00000    -3575.00000    -3685.00000    -3795.00000    -3905.00000    -4015.00000    -4125.00000    -4235.00000    -4345.00000    -4455.00000    -4565.00000    -4675.00000    -4785.00000    -4895.00000    -5005.00000    -5115.00000    -5225.00000    -5335.00000    -5445.00000    -5555.00000    -5665.00000    -5775.00000    -5885.00000    -5995.00000    -6105.00000    -6215.00000    -6325.00000    -6435.00000    -6545.00000    -6655.00000    -6765.00000    -6875.00000    -6985.00000
     6477.00000     6375.00000     6273.00000     6171.00000     6069.00000     5967.00000     5865.00000     5763.00000     5661.00000     5559.00000     5457.00000     5355.00000     5253.00000     5151.00000     5049.00000     4947.00000     4845.00000     4743.00000     4641.00000     4539.00000     4437.00000     4335.00000     4233.00000     4131.00000     4029.00000     3927.00000     3825.00000     3723.00000     3621.00000     3519.00000     3417.00000     3315.00000     3213.00000     3111.00000     3009.00000     2907.00000     2805.00000     2703.00000     2601.00000     2499.00000     2397.00000     2295.00000     2193.00000     2091.00000     1989.00000     1887.00000     1785.00000     1683.00000     1581.00000     1479.00000     1377.00000     1275.00000     1173.00000     1071.00000      969.00000      867.00000      765.00000      663.00000      561.00000      459.00000      357.00000      255.00000      153.00000       51.00000      -51.00000     -153.00000     -255.00000     -357.00000     -459.00000     -561.00000     -663.00000     -765.00000     -867.00000     -969.00000    -1071.00000    -1173.00000    -1275.00000    -1377.00000    -1479.00000    -1581.00000    -1683.00000    -1785.00000    -1887.00000    -1989.00000    -2091.00000    -2193.00000    -2295.00000    -2397.00000    -2499.00000    -2601.00000    -2703.00000    -2805.00000    -2907.00000    -3009.00000    -3111.00000    -3213.00000    -3315.00000    -3417.00000    -3519.00000    -3621.00000    -3723.00000    -3825.00000    -3927.00000    -4029.00000    -4131.00000    -4233.00000    -4335.00000    -4437.00000    -4539.00000    -4641.00000    -4743.00000    -4845.00000    -4947.00000    -5049.00000    -5151.00000    -5253.00000    -5355.00000    -5457.00000    -5559.00000    -5661.00000    -5763.00000    -5865.00000    -5967.00000    -6069.00000    -6171.00000    -6273.00000    -6375.00000    -6477.00000
     5969.00000     5875.00000     5781.00000     5687.00000     5593.00000     5499.00000     5405.00000     5311.00000     5217.00000     5123.00000     5029.00000     4935.00000     4841.00000     4747.00000     4653.00000     4559.00000     4465.00000     4371.00000     4277.00000     4183.00000     4089.00000     3995.00000     3901.00000     3807.00000     3713.00000     3619.00000     3525.00000     3431.00000     3337.00000     3243.00000     3149.00000     3055.00000     2961.00000     2867.00000     2773.00000     2679.00000     2585.00000     2491.00000     2397.00000     2303.00000     2209.00000     2115.00000     2021.00000     1927.00000     1833.00000     1739.00000     1645.00000     1551.00000     1457.00000     1363.00000     1269.00000     1175.00000     1081.00000      987.00000      893.00000      799.00000      705.00000      611.00000      517.00000      423.00000      329.00000      235.00000      141.00000       47.00000      -47.00000     -141.00000     -235.00000     -329.00000     -423.00000     -517.00000     -611.00000     -705.00000     -799.00000     -893.00000     -987.00000    -1081.00000    -1175.00000    -1269.00000    -1363.00000    -1457.00000    -1551.00000    -1645.00000    -1739.00000    -1833.00000    -1927.00000    -2021.00000    -2115.00000    -2209.00000    -2303.00000    -2397.00000    -2491.00000    -2585.00000    -2679.00000    -2773.00000    -2867.00000    -2961.00000    -3055.00000    -3149.00000    -3243.00000    -3337.00000    -3431.00000    -3525.00000    -3619.00000    -3713.00000    -3807.00000    -3901.00000    -3995.00000    -4089.00000    -4183.00000    -4277.00000    -4371.00000    -4465.00000    -4559.00000    -4653.00000    -4747.00000    -4841.00000    -4935.00000    -5029.00000    -5123.00000    -5217.00000    -5311.00000    -5405.00000    -5499.00000    -5593.00000    -5687.00000    -5781.00000    -5875.00000    -5969.00000
     5461.00000     5375.00000     5289.00000     5203.00000     5117.00000     5031.00000     4945.00000     4859.00000     4773.00000     4687.00000     4601.00000     4515.00000     4429.00000     4343.00000     4257.00000     4171.00000     4085.00000     3999.00000     3913.00000     3827.00000     3741.00000     3655.00000     3569.00000     3483.00000     3397.00000     3311.00000     3225.00000     3139.00000     3053.00000     2967.00000     2881.00000     2795.00000     2709.00000     2623.00000     2537.00000     2451.00000     2365.00000     2279.00000     2193.00000     2107.00000     2021.00000     1935.00000     1849.00000     1763.00000     1677.00000     1591.00000     1505.00000     1419.00000     1333.00000     1247.00000     1161.00000     1075.00000      989.00000      903.00000      817.00000      731.00000      645.00000      559.00000      473.00000      387.00000      301.00000      215.00000      129.00000       43.00000      -43.00000     -129.00000     -215.00000     -301.00000     -387.00000     -473.00000     -559.00000     -645.00000     -731.00000     -817.00000     -903.00000     -989.00000    -1075.00000    -1161.00000    -1247.00000    -1333.00000    -1419.00000    -1505.00000    -1591.00000    -1677.00000    -1763.00000    -1849.00000    -1935.00000    -2021.00000    -2107.00000    -2193.00000    -2279.00000    -2365.00000    -2451.00000    -2537.00000    -2623.00000    -2709.00000    -2795.00000    -2881.00000    -2967.00000    -3053.00000    -3139.00000    -3225.00000    -3311.00000    -3397.00000    -3483.00000    -3569.00000    -3655.00000    -3741.00000    -3827.00000    -3913.00000    -3999.00000    -4085.00000    -4171.00000    -4257.00000    -4343.00000    -4429.00000    -4515.00000    -4601.00000    -4687.00000    -4773.00000    -4859.00000    -4945.00000    -5031.00000    -5117.00000    -5203.00000    -5289.00000    -5375.00000    -5461.00000
     4953.00000     4875.00000     4797.00000     4719.00000     4641.00000     4563.00000     4485.00000     4407.00000     4329.00000     4251.00000     4173.00000     4095.00000     4017.00000     3939.00000     3861.00000     3783.00000     3705.00000     3627.00000     3549.00000     3471.00000     3393.00000     3315.00000     3237.00000     3159.00000     3081.00000     3003.00000     2925.00000     2847.00000     2769.00000     2691.00000     2613.00000     2535.00000     2457.00000     2379.00000     2301.00000     2223.00000     2145.00000     2067.00000     1989.00000     1911.00000     1833.00000     1755.00000     1677.00000     1599.00000     1521.00000     1443.00000     1365.00000     1287.00000     1209.00000     1131.00000     1053.00000      975.00000      897.00000      819.00000      741.00000      663.00000      585.00000      507.00000      429.00000      351.00000      273.00000      195.00000      117.00000       39.00000      -39.00000     -117.00000     -195.00000     -273.00000     -351.00000     -429.00000     -507.00000     -585.00000     -663.00000     -741.00000     -819.00000     -897.00000     -975.00000    -1053.00000    -1131.00000    -1209.00000    -1287.00000    -1365.00000    -1443.00000    -1521.00000    -1599.00000    -1677.00000    -1755.00000    -1833.00000    -1911.00000    -1989.00000    -2067.00000    -2145.00000    -2223.00000    -2301.00000    -2379.00000    -2457.00000    -2535.00000    -2613.00000    -2691.00000    -2769.00000    -2847.00000    -2925.00000    -3003.00000    -3081.00000    -3159.00000    -3237.00000    -3315.00000    -3393.00000    -3471.00000    -3549.00000    -3627.00000    -3705.00000    -3783.00000    -3861.00000    -3939.00000    -4017.00000    -4095.00000    -4173.00000    -4251.00000    -4329.00000    -4407.00000    -4485.00000    -4563.00000    -4641.00000    -4719.00000    -4797.00000    -4875.00000    -4953.00000
     4445.00000     4375.00000     4305.00000     4235.00000     4165.00000     4095.00000     4025.00000     3955.00000     3885.00000     3815.00000     3745.00000     3675.00000     3605.00000     3535.00000     3465.00000     3395.00000     3325.00000     3255.00000     3185.00000     3115.00000     3045.00000     2975.00000     2905.00000     2835.00000     2765.00000     2695.00000     2625.00000     2555.00000     2485.00000     2415.00000     2345.00000     2275.00000     2205.00000     2135.00000     2065.00000     1995.00000     1925.00000     1855.00000     1785.00000     1715.00000     1645.00000     1575.00000     1505.00000     1435.00000     1365.00000     1295.00000     1225.00000     1155.00000     1085.00000     1015.00000      945.00000      875.00000      805.00000      735.00000      665.00000      595.00000      525.00000      455.00000      385.00000      315.00000      245.00000      175.00000      105.00000       35.00000      -35.00000     -105.00000     -175.00000     -245.00000     -315.00000     -385.00000     -455.00000     -525.00000     -595.00000     -665.00000     -735.00000     -805.00000     -875.00000     -945.00000    -1015.00000    -1085.00000    -1155.00000    -1225.00000    -1295.00000    -1365.00000    -1435.00000    -1505.00000    -1575.00000    -1645.00000    -1715.00000    -1785.00000    -1855.00000    -1925.00000    -1995.00000    -2065.00000    -2135.00000    -2205.00000    -2275.00000    -2345.00000    -2415.00000    -2485.00000    -2555.00000    -2625.00000    -2695.00000    -2765.00000    -2835.00000    -2905.00000    -2975.00000    -3045.00000    -3115.00000    -3185.00000    -3255.00000    -3325.00000    -3395.00000    -3465.00000    -3535.00000    -3605.00000    -3675.00000    -3745.00000    -3815.00000    -3885.00000    -3955.00000    -4025.00000    -4095.00000    -4165.00000    -4235.00000    -4305.00000    -4375.00000    -4445.00000
     3937.00000     3875.00000     3813.00000     3751.00000     3689.00000     3627.00000     3565.00000     3503.00000     3441.00000     3379.00000     3317.00000     3255.00000     3193.00000     3131.00000     3069.00000     3007.00000     2945.00000     2883.00000     2821.00000     2759.00000     2697.00000     2635.00000     2573.00000     2511.00000     2449.00000     2387.00000     2325.00000     2263.00000     2201.00000     2139.00000     2077.00000     2015.00000     1953.00000     1891.00000     1829.00000     1767.00000     1705.00000     1643.00000     1581.00000     1519.00000     1457.00000     1395.00000     1333.00000     1271.00000     1209.00000     1147.00000     1085.00000     1023.00000      961.00000      899.00000      837.00000      775.00000      713.00000      651.00000      589.00000      527.00000      465.00000      403.00000      341.00000      279.00000      217.00000      155.00000       93.00000       31.00000      -31.00000      -93.00000     -155.00000     -217.00000     -279.00000     -341.00000     -403.00000     -465.00000     -527.00000     -589.00000     -651.00000     -713.00000     -775.00000     -837.00000     -899.00000     -961.00000    -1023.00000    -1085.00000    -1147.00000    -1209.00000    -1271.00000    -1333.00000    -1395.00000    -1457.00000    -1519.00000    -1581.00000    -1643.00000    -1705.00000    -1767.00000    -1829.00000    -1891.00000    -1953.00000    -2015.00000    -2077.00000    -2139.00000    -2201.00000    -2263.00000    -2325.00000    -2387.00000    -2449.00000    -2511.00000    -2573.00000    -2635.00000    -2697.00000    -2759.00000    -2821.00000    -2883.00000    -2945.00000    -3007.00000    -3069.00000    -3131.00000    -3193.00000    -3255.00000    -3317.00000    -3379.00000    -3441.00000    -3503.00000    -3565.00000    -3627.00000    -3689.00000    -3751.00000    -3813.00000    -3875.00000    -3937.00000
     3429.00000     3375.00000     3321.00000     3267.00000     3213.00000     3159.00000     3105.00000     3051.00000     2997.00000     2943.00000     2889.00000     2835.00000     2781.00000     2727.00000     2673.00000     2619.00000     2565.00000     2511.00000     2457.00000     2403.00000     2349.00000     2295.00000     2241.00000     2187.00000     2133.00000     2079.00000     2025.00000     1971.00000     1917.00000     1863.00000     1809.00000     1755.00000     1701.00000     1647.00000     1593.00000     1539.00000     1485.00000     1431.00000     1377.00000     1323.00000     1269.00000     1215.00000     1161.00000     1107.00000     1053.00000      999.00000      945.00000      891.00000      837.00000      783.00000      729.00000      675.00000      621.00000      567.00000      513.00000      459.00000      405.00000      351.00000      297.00000      243.00000      189.00000      135.00000       81.00000       27.00000      -27.00000      -81.00000     -135.00000     -189.00000     -243.00000     -297.00000     -351.00000     -405.00000     -459.00000     -513.00000     -567.00000     -621.00000     -675.00000     -729.00000     -783.00000     -837.00000     -891.00000     -945.00000     -999.00000    -1053.00000    -1107.00000    -1161.00000    -1215.00000    -1269.00000    -1323.00000    -1377.00000    -1431.00000    -1485.00000    -1539.00000    -1593.00000    -1647.00000    -1701.00000    -1755.00000    -1809.00000    -1863.00000    -1917.00000    -1971.00000    -2025.00000    -2079.00000    -2133.00000    -2187.00000    -2241.00000    -2295.00000    -2349.00000    -2403.00000    -2457.00000    -2511.00000    -2565.00000    -2619.00000    -2673.00000    -2727.00000    -2781.00000    -2835.00000    -2889.00000    -2943.00000    -2997.00000    -3051.00000    -3105.00000    -3159.00000    -3213.00000    -3267.00000    -3321.00000    -3375.00000    -3429.00000
