        0.97668        0.96130        0.94592        0.93054        0.91516        0.89978        0.88440        0.86902        0.85364        0.83826        0.82288        0.80750        0.79211        0.77673        0.76135        0.74597        0.73059        0.71521        0.69983        0.68445        0.66907        0.65369        0.63831        0.62292        0.60754        0.59216        0.57678        0.56140        0.54602        0.53064        0.51526        0.49988        0.48450        0.46912        0.45374        0.43835        0.42297        0.40759        0.39221        0.37683        0.36145        0.34607        0.33069        0.31531        0.29993        0.28455        0.26917        0.25378        0.23840        0.22302        0.20764        0.19226        0.17688        0.16150        0.14612        0.13074        0.11536        0.09998        0.08459        0.06921        0.05383        0.03845        0.02307        0.00769       -0.00769       -0.02307       -0.03845       -0.05383       -0.06921       -0.08459       -0.09998       -0.11536       -0.13074       -0.14612       -0.16150       -0.17688       -0.19226       -0.20764       -0.22302       -0.23840       -0.25378       -0.26917       -0.28455       -0.29993       -0.31531       -0.33069       -0.34607       -0.36145       -0.37683       -0.39221       -0.40759       -0.42297       -0.43835       -0.45374       -0.46912       -0.48450       -0.49988       -0.51526       -0.53064       -0.54602       -0.56140       -0.57678       -0.59216       -0.60754       -0.62292       -0.63831       -0.65369       -0.66907       -0.68445       -0.69983       -0.71521       -0.73059       -0.74597       -0.76135       -0.77673       -0.79211       -0.80750       -0.82288       -0.83826       -0.85364       -0.86902       -0.88440       -0.89978       -0.91516       -0.93054       -0.94592       -0.96130       -0.97668
        0.91467        0.90027        0.88586        0.87146        0.85706        0.84265        0.82825        0.81384        0.79944        0.78503        0.77063        0.75623        0.74182        0.72742        0.71301        0.69861        0.68420        0.66980        0.65540        0.64099        0.62659        0.61218        0.59778        0.58337        0.56897        0.55457        0.54016        0.52576        0.51135        0.49695        0.48254        0.46814        0.45374        0.43933        0.42493        0.41052        0.39612        0.38171        0.36731        0.35291        0.33850        0.32410        0.30969        0.29529        0.28088        0.26648        0.25208        0.23767        0.22327        0.20886        0.19446        0.18005        0.16565        0.15125        0.13684        0.12244        0.10803        0.09363        0.07922        0.06482        0.05042        0.03601        0.02161        0.00720       -0.00720       -0.02161       -0.03601       -0.05042       -0.06482       -0.07922       -0.09363       -0.10803       -0.12244       -0.13684       -0.15125       -0.16565       -0.18005       -0.19446       -0.20886       -0.22327       -0.23767       -0.25208       -0.26648       -0.28088       -0.29529       -0.30969       -0.32410       -0.33850       -0.35291       -0.36731       -0.38171       -0.39612       -0.41052       -0.42493       -0.43933       -0.45374       -0.46814       -0.48254       -0.49695       -0.51135       -0.52576       -0.54016       -0.55457       -0.56897       -0.58337       -0.59778       -0.61218       -0.62659       -0.64099       -0.65540       -0.66980       -0.68420       -0.69861       -0.71301       -0.72742       -0.74182       -0.75623       -0.77063       -0.78503       -0.79944       -0.81384       -0.82825       -0.84265       -0.85706       -0.87146       -0.88586       -0.90027       -0.91467
        0.85266        0.83923        0.82581        0.81238        0.79895        0.78552        0.77209        0.75867        0.74524        0.73181        0.71838        0.70496        0.69153        0.67810        0.66467        0.65125        0.63782        0.62439        0.61096        0.59753        0.58411        0.57068        0.55725        0.54382        0.53040        0.51697        0.50354        0.49011        0.47668        0.46326        0.44983        0.43640        0.42297        0.40955        0.39612        0.38269        0.36926        0.35583        0.34241        0.32898        0.31555        0.30212        0.28870        0.27527        0.26184        0.24841        0.23499        0.22156        0.20813        0.19470        0.18127        0.16785        0.15442        0.14099        0.12756        0.11414        0.10071        0.08728        0.07385        0.06042        0.04700        0.03357        0.02014        0.00671       -0.00671       -0.02014       -0.03357       -0.04700       -0.06042       -0.07385       -0.08728       -0.10071       -0.11414       -0.12756       -0.14099       -0.15442       -0.16785       -0.18127       -0.19470       -0.20813       -0.22156       -0.23499       -0.24841       -0.26184       -0.27527       -0.28870       -0.30212       -0.31555       -0.32898       -0.34241       -0.35583       -0.36926       -0.38269       -0.39612       -0.40955       -0.42297       -0.43640       -0.44983       -0.46326       -0.47668       -0.49011       -0.50354       -0.51697       -0.53040       -0.54382       -0.55725       -0.57068       -0.58411       -0.59753       -0.61096       -0.62439       -0.63782       -0.65125       -0.66467       -0.67810       -0.69153       -0.70496       -0.71838       -0.73181       -0.74524       -0.75867       -0.77209       -0.78552       -0.79895       -0.81238       -0.82581       -0.83923       -0.85266
        0.79065        0.77820        0.76575        0.75330        0.74084        0.72839        0.71594        0.70349        0.69104        0.67859        0.66614        0.65369        0.64124        0.62878        0.61633        0.60388        0.59143        0.57898        0.56653        0.55408        0.54163        0.52917        0.51672        0.50427        0.49182        0.47937        0.46692        0.45447        0.44202        0.42957        0.41711        0.40466        0.39221        0.37976        0.36731        0.35486        0.34241        0.32996        0.31750        0.30505        0.29260        0.28015        0.26770        0.25525        0.24280        0.23035        0.21790        0.20544        0.19299        0.18054        0.16809        0.15564        0.14319        0.13074        0.11829        0.10583        0.09338        0.08093        0.06848        0.05603        0.04358        0.03113        0.01868        0.00623       -0.00623       -0.01868       -0.03113       -0.04358       -0.05603       -0.06848       -0.08093       -0.09338       -0.10583       -0.11829       -0.13074       -0.14319       -0.15564       -0.16809       -0.18054       -0.19299       -0.20544       -0.21790       -0.23035       -0.24280       -0.25525       -0.26770       -0.28015       -0.29260       -0.30505       -0.31750       -0.32996       -0.34241       -0.35486       -0.36731       -0.37976       -0.39221       -0.40466       -0.41711       -0.42957       -0.44202       -0.45447       -0.46692       -0.47937       -0.49182       -0.50427       -0.51672       -0.52917       -0.54163       -0.55408       -0.56653       -0.57898       -0.59143       -0.60388       -0.61633       -0.62878       -0.64124       -0.65369       -0.66614       -0.67859       -0.69104       -0.70349       -0.71594       -0.72839       -0.74084       -0.75330       -0.76575       -0.77820       -0.79065
        0.72864        0.71716        0.70569        0.69421        0.68274        0.67126        0.65979        0.64832        0.63684        0.62537        0.61389        0.60242        0.59094        0.57947        0.56799        0.55652        0.54504        0.53357        0.52209        0.51062        0.49915        0.48767        0.47620        0.46472        0.45325        0.44177        0.43030        0.41882        0.40735        0.39587        0.38440        0.37292        0.36145        0.34998        0.33850        0.32703        0.31555        0.30408        0.29260        0.28113        0.26965        0.25818        0.24670        0.23523        0.22375        0.21228        0.20081        0.18933        0.17786        0.16638        0.15491        0.14343        0.13196        0.12048        0.10901        0.09753        0.08606        0.07458        0.06311        0.05164        0.04016        0.02869        0.01721        0.00574       -0.00574       -0.01721       -0.02869       -0.04016       -0.05164       -0.06311       -0.07458       -0.08606       -0.09753       -0.10901       -0.12048       -0.13196       -0.14343       -0.15491       -0.16638       -0.17786       -0.18933       -0.20081       -0.21228       -0.22375       -0.23523       -0.24670       -0.25818       -0.26965       -0.28113       -0.29260       -0.30408       -0.31555       -0.32703       -0.33850       -0.34998       -0.36145       -0.37292       -0.38440       -0.39587       -0.40735       -0.41882       -0.43030       -0.44177       -0.45325       -0.46472       -0.47620       -0.48767       -0.49915       -0.51062       -0.52209       -0.53357       -0.54504       -0.55652       -0.56799       -0.57947       -0.59094       -0.60242       -0.61389       -0.62537       -0.63684       -0.64832       -0.65979       -0.67126       -0.68274       -0.69421       -0.70569       -0.71716       -0.72864
        0.66663        0.65613        0.64563        0.63513        0.62463        0.61414        0.60364        0.59314        0.58264        0.57214        0.56165        0.55115        0.54065        0.53015        0.51965        0.50916        0.49866        0.48816        0.47766        0.46716        0.45667        0.44617        0.43567        0.42517        0.41467        0.40417        0.39368        0.38318        0.37268        0.36218        0.35168        0.34119        0.33069        0.32019        0.30969        0.29919        0.28870        0.27820        0.26770        0.25720        0.24670        0.23621        0.22571        0.21521        0.20471        0.19421        0.18372        0.17322        0.16272        0.15222        0.14172        0.13123        0.12073        0.11023        0.09973        0.08923        0.07874        0.06824        0.05774        0.04724        0.03674        0.02625        0.01575        0.00525       -0.00525       -0.01575       -0.02625       -0.03674       -0.04724       -0.05774       -0.06824       -0.07874       -0.08923       -0.09973       -0.11023       -0.12073       -0.13123       -0.14172       -0.15222       -0.16272       -0.17322       -0.18372       -0.19421       -0.20471       -0.21521       -0.22571       -0.23621       -0.24670       -0.25720       -0.26770       -0.27820       -0.28870       -0.29919       -0.30969       -0.32019       -0.33069       -0.34119       -0.35168       -0.36218       -0.37268       -0.38318       -0.39368       -0.40417       -0.41467       -0.42517       -0.43567       -0.44617       -0.45667       -0.46716       -0.47766       -0.48816       -0.49866       -0.50916       -0.51965       -0.53015       -0.54065       -0.55115       -0.56165       -0.57214       -0.58264       -0.59314       -0.60364       -0.61414       -0.62463       -0.63513       -0.64563       -0.65613       -0.66663
        0.60461        0.59509        0.58557        0.57605        0.56653        0.55701        0.54749        0.53796        0.52844        0.51892        0.50940        0.49988        0.49036        0.48083        0.47131        0.46179        0.45227        0.44275        0.43323        0.42371        0.41418        0.40466        0.39514        0.38562        0.37610        0.36658        0.35706        0.34753        0.33801        0.32849        0.31897        0.30945        0.29993        0.29041        0.28088        0.27136        0.26184        0.25232        0.24280        0.23328        0.22375        0.21423        0.20471        0.19519        0.18567        0.17615        0.16663        0.15710        0.14758        0.13806        0.12854        0.11902        0.10950        0.09998        0.09045        0.08093        0.07141        0.06189        0.05237        0.04285        0.03333        0.02380        0.01428        0.00476       -0.00476       -0.01428       -0.02380       -0.03333       -0.04285       -0.05237       -0.06189       -0.07141       -0.08093       -0.09045       -0.09998       -0.10950       -0.11902       -0.12854       -0.13806       -0.14758       -0.15710       -0.16663       -0.17615       -0.18567       -0.19519       -0.20471       -0.21423       -0.22375       -0.23328       -0.24280       -0.25232       -0.26184       -0.27136       -0.28088       -0.29041       -0.29993       -0.30945       -0.31897       -0.32849       -0.33801       -0.34753       -0.35706       -0.36658       -0.37610       -0.38562       -0.39514       -0.40466       -0.41418       -0.42371       -0.43323       -0.44275       -0.45227       -0.46179       -0.47131       -0.48083       -0.49036       -0.49988       -0.50940       -0.51892       -0.52844       -0.53796       -0.54749       -0.55701       -0.56653       -0.57605       -0.58557       -0.59509       -0.60461
        0.54260        0.53406        0.52551        0.51697        0.50842        0.49988        0.49133        0.48279        0.47424        0.46570        0.45715        0.44861        0.44006        0.43152        0.42297        0.41443        0.40588        0.39734        0.38879        0.38025        0.37170        0.36316        0.35461        0.34607        0.33752        0.32898        0.32043        0.31189        0.30334        0.29480        0.28625        0.27771        0.26917        0.26062        0.25208        0.24353        0.23499        0.22644        0.21790        0.20935        0.20081        0.19226        0.18372        0.17517        0.16663        0.15808        0.14954        0.14099        0.13245        0.12390        0.11536        0.10681        0.09827        0.08972        0.08118        0.07263        0.06409        0.05554        0.04700        0.03845        0.02991        0.02136        0.01282        0.00427       -0.00427       -0.01282       -0.02136       -0.02991       -0.03845       -0.04700       -0.05554       -0.06409       -0.07263       -0.08118       -0.08972       -0.09827       -0.10681       -0.11536       -0.12390       -0.13245       -0.14099       -0.14954       -0.15808       -0.16663       -0.17517       -0.18372       -0.19226       -0.20081       -0.20935       -0.21790       -0.22644       -0.23499       -0.24353       -0.25208       -0.26062       -0.26917       -0.27771       -0.28625       -0.29480       -0.30334       -0.31189       -0.32043       -0.32898       -0.33752       -0.34607       -0.35461       -0.36316       -0.37170       -0.38025       -0.38879       -0.39734       -0.40588       -0.41443       -0.42297       -0.43152       -0.44006       -0.44861       -0.45715       -0.46570       -0.47424       -0.48279       -0.49133       -0.49988       -0.50842       -0.51697       -0.52551       -0.53406       -0.54260
        0.48059        0.47302        0.46545        0.45789        0.45032        0.44275        0.43518        0.42761        0.42004        0.41248        0.40491        0.39734        0.38977        0.38220        0.37463        0.36707        0.35950        0.35193        0.34436        0.33679        0.32922        0.32166        0.31409        0.30652        0.29895        0.29138        0.28381        0.27625        0.26868        0.26111        0.25354        0.24597        0.23840        0.23083        0.22327        0.21570        0.20813        0.20056        0.19299        0.18542        0.17786        0.17029        0.16272        0.15515        0.14758        0.14001        0.13245        0.12488        0.11731        0.10974        0.10217        0.09460        0.08704        0.07947        0.07190        0.06433        0.05676        0.04919        0.04163        0.03406        0.02649        0.01892        0.01135        0.00378       -0.00378       -0.01135       -0.01892       -0.02649       -0.03406       -0.04163       -0.04919       -0.05676       -0.06433       -0.07190       -0.07947       -0.08704       -0.09460       -0.10217       -0.10974       -0.11731       -0.12488       -0.13245       -0.14001       -0.14758       -0.15515       -0.16272       -0.17029       -0.17786       -0.18542       -0.19299       -0.20056       -0.20813       -0.21570       -0.22327       -0.23083       -0.23840       -0.24597       -0.25354       -0.26111       -0.26868       -0.27625       -0.28381       -0.29138       -0.29895       -0.30652       -0.31409       -0.32166       -0.32922       -0.33679       -0.34436       -0.35193       -0.35950       -0.36707       -0.37463       -0.38220       -0.38977       -0.39734       -0.40491       -0.41248       -0.42004       -0.42761       -0.43518       -0.44275       -0.45032       -0.45789       -0.46545       -0.47302       -0.48059
        0.41858        0.41199        0.40540        0.39880        0.39221        0.38562        0.37903        0.37244        0.36584        0.35925        0.35266        0.34607        0.33948        0.33289        0.32629        0.31970        0.31311        0.30652        0.29993        0.29333        0.28674        0.28015        0.27356        0.26697        0.26038        0.25378        0.24719        0.24060        0.23401        0.22742        0.22083        0.21423        0.20764        0.20105        0.19446        0.18787        0.18127        0.17468        0.16809        0.16150        0.15491        0.14832        0.14172        0.13513        0.12854        0.12195        0.11536        0.10876        0.10217        0.09558        0.08899        0.08240        0.07581        0.06921        0.06262        0.05603        0.04944        0.04285        0.03625        0.02966        0.02307        0.01648        0.00989        0.00330       -0.00330       -0.00989       -0.01648       -0.02307       -0.02966       -0.03625       -0.04285       -0.04944       -0.05603       -0.06262       -0.06921       -0.07581       -0.08240       -0.08899       -0.09558       -0.10217       -0.10876       -0.11536       -0.12195       -0.12854       -0.13513       -0.14172       -0.14832       -0.15491       -0.16150       -0.16809       -0.17468       -0.18127       -0.18787       -0.19446       -0.20105       -0.20764       -0.21423       -0.22083       -0.22742       -0.23401       -0.24060       -0.24719       -0.25378       -0.26038       -0.26697       -0.27356       -0.28015       -0.28674       -0.29333       -0.29993       -0.30652       -0.31311       -0.31970       -0.32629       -0.33289       -0.33948       -0.34607       -0.35266       -0.35925       -0.36584       -0.37244       -0.37903       -0.38562       -0.39221       -0.39880       -0.40540       -0.41199       -0.41858
